time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.355,0.0995,0.5,0.4005,0.0
0.404,0.0995,0.5,0.4005,0.0
0.454,0.0994,0.5,0.4006,0.0
0.504,0.0994,0.5,0.4006,0.0
0.554,0.0994,0.5,0.4006,0.0
0.604,0.0994,0.5,0.4006,0.0
0.654,0.0994,0.5,0.4006,0.0
0.704,0.0994,0.5,0.4006,0.0
0.754,0.0994,0.5,0.4006,0.0
0.804,0.0994,0.5,0.4006,0.0
0.854,0.0994,0.5,0.4006,0.0
0.904,0.0994,0.5,0.4006,0.0
0.954,0.0994,0.5,0.4006,0.0
1.004,0.0994,0.5,0.4006,0.0
1.054,0.0994,0.5,0.4006,0.0
1.104,0.0994,0.5,0.4006,0.0
1.154,0.0994,0.5,0.4006,0.0
1.204,0.0994,0.5,0.4006,0.0
1.254,0.0993,0.5,0.4007,0.0
1.304,0.0993,0.5,0.4007,0.0
1.354,0.0993,0.5,0.4007,0.0
1.404,0.0993,0.5,0.4007,0.0
1.454,0.0993,0.5,0.4007,0.0
1.504,0.0993,0.5,0.4007,0.0
1.554,0.0993,0.5,0.4007,0.0
1.604,0.0993,0.5,0.4007,0.0
1.654,0.0993,0.5,0.4007,0.0
1.704,0.0993,0.5,0.4007,0.0
1.754,0.0993,0.5,0.4007,0.0
1.804,0.0993,0.5,0.4007,0.0
1.854,0.0993,0.5,0.4007,0.0
1.904,0.0992,0.5,0.4008,0.0
1.954,0.0992,0.5,0.4008,0.0
2.004,0.0991,0.5,0.4009,0.0
2.054,0.0991,0.5,0.4009,0.0
2.104,0.0991,0.5,0.4009,0.0
2.154,0.0992,0.5,0.4008,0.0
2.204,0.0993,0.5,0.4007,0.0
2.254,0.0993,0.5,0.4007,0.0
2.309,0.0993,0.5,0.4007,0.0
2.364,0.0993,0.5,0.4007,0.0
2.419,0.0992,0.5,0.4008,0.0
2.468,0.0992,0.5,0.4008,0.0
2.518,0.0992,0.5,0.4008,0.0
2.568,0.0992,0.5,0.4008,0.0
2.618,0.0993,0.5,0.4007,0.0
2.668,0.0993,0.5,0.4007,0.0
2.718,0.0993,0.5,0.4007,0.0
2.768,0.0993,0.5,0.4007,0.0
2.818,0.0993,0.5,0.4007,0.0
2.868,0.0992,0.5,0.4008,0.0
2.918,0.0992,0.5,0.4008,0.0
2.968,0.0991,0.5,0.4009,0.0
3.018,0.0991,0.5,0.4009,0.0
3.068,0.099,0.5,0.401,0.0
