time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
0.352,0.7852,0.3999,-0.3853,0.0,50.0
0.401,0.7852,0.3999,-0.3853,0.0,50.0
0.451,0.7849,0.3999,-0.385,0.0,50.0
0.501,0.7852,0.3999,-0.3853,0.0,50.0
0.551,0.7849,0.3999,-0.385,0.0,50.0
0.601,0.785,0.3999,-0.3851,0.0,50.0
0.651,0.7849,0.3999,-0.385,0.0,50.0
0.701,0.7849,0.3999,-0.385,0.0,50.0
0.751,0.7846,0.3999,-0.3847,0.0,50.0
0.801,0.7847,0.3999,-0.3848,0.0,50.0
0.851,0.7846,0.3999,-0.3847,-0.002,50.0
0.901,0.7846,0.3999,-0.3847,0.0,50.0
0.951,0.7846,0.3999,-0.3847,0.0,50.0
1.001,0.7846,0.3999,-0.3847,0.0,50.0
1.051,0.7846,0.3999,-0.3847,0.0,50.0
1.101,0.7846,0.3999,-0.3847,0.0,50.0
1.151,0.7846,0.3999,-0.3847,0.0,50.0
1.201,0.7846,0.3999,-0.3847,0.0,50.0
1.251,0.7846,0.3999,-0.3847,0.0,50.0
1.301,0.7846,0.3999,-0.3847,0.0,81.41679382324219
1.351,0.7846,0.3999,-0.3847,0.0,81.41679382324219
1.401,0.7846,0.3999,-0.3847,0.0,81.41679382324219
1.451,0.7846,0.3999,-0.3847,0.0,81.41679382324219
1.501,0.7847,0.3999,-0.3848,0.0,81.41679382324219
1.551,0.7847,0.3999,-0.3848,0.0,81.41679382324219
1.601,0.7847,0.3999,-0.3848,0.0,81.41679382324219
1.656,0.7847,0.3999,-0.3848,0.0,81.41679382324219
1.711,0.7847,0.3999,-0.3848,0.0,81.41679382324219
1.76,0.7847,0.3999,-0.3848,0.0,81.41679382324219
1.81,0.7847,0.3999,-0.3848,0.0,81.41679382324219
1.86,0.7847,0.3999,-0.3848,0.0,81.41679382324219
1.91,0.7847,0.3999,-0.3848,0.0,81.41679382324219
1.96,0.7848,0.3999,-0.3849,0.0,81.41679382324219
2.01,0.7847,0.3999,-0.3848,0.0,81.41679382324219
2.06,0.7847,0.3999,-0.3848,0.0,81.41679382324219
2.11,0.7847,0.3999,-0.3848,0.0,81.41679382324219
2.16,0.7847,0.3999,-0.3848,0.0,81.41679382324219
2.21,0.7847,0.3999,-0.3848,0.0,81.41679382324219
2.26,0.7847,0.3999,-0.3848,0.0,81.41679382324219
2.31,0.7846,0.3999,-0.3847,0.0,79.91679382324219
2.36,0.7846,0.3999,-0.3847,0.0,79.91679382324219
2.41,0.7844,0.3999,-0.3845,0.0,79.91679382324219
2.46,0.7844,0.3999,-0.3845,0.0,79.91679382324219
2.51,0.7843,0.3999,-0.3844,0.0,79.91679382324219
2.56,0.7843,0.3999,-0.3844,0.0,79.91679382324219
2.61,0.7843,0.3999,-0.3844,0.0,79.91679382324219
2.66,0.7838,0.3999,-0.3839,0.0,79.91679382324219
2.71,0.7834,0.3999,-0.3835,-0.002,79.91679382324219
2.76,0.7834,0.3999,-0.3835,0.0,79.91679382324219
2.81,0.7829,0.3999,-0.383,-0.002,79.91679382324219
2.86,0.7827,0.3999,-0.3828,-0.002,79.91679382324219
2.91,0.7826,0.3999,-0.3827,-0.002,79.91679382324219
2.96,0.7818,0.3999,-0.3819,-0.004,79.91679382324219
3.01,0.7814,0.3999,-0.3815,-0.008,79.91679382324219
3.06,0.781,0.3999,-0.3811,-0.008,79.91679382324219
3.11,0.7809,0.3999,-0.381,-0.008,79.91679382324219
3.16,0.7808,0.3999,-0.3809,-0.004,79.91679382324219
3.21,0.7808,0.3999,-0.3809,-0.004,79.91679382324219
3.26,0.7808,0.3999,-0.3809,-0.002,79.91679382324219
3.31,0.7808,0.3999,-0.3809,-0.002,81.41679382324219
3.36,0.7808,0.3999,-0.3809,-0.002,81.41679382324219
3.41,0.7808,0.3999,-0.3809,0.0,81.41679382324219
3.46,0.7808,0.3999,-0.3809,0.0,81.41679382324219
3.51,0.7808,0.3999,-0.3809,0.0,81.41679382324219
3.56,0.7811,0.3999,-0.3812,0.0,81.41679382324219
3.61,0.7873,0.3999,-0.3874,0.0,81.41679382324219
3.66,0.7896,0.3999,-0.3897,0.0,81.41679382324219
3.71,0.7909,0.3999,-0.391,0.0,81.41679382324219
3.76,0.7963,0.3999,-0.3964,0.006,81.41679382324219
3.81,0.7997,0.3999,-0.3998,0.026,81.41679382324219
3.86,0.8043,0.3999,-0.4044,0.046,81.41679382324219
3.91,0.8091,0.3999,-0.4092,0.068,81.41679382324219
3.96,0.8128,0.3999,-0.4129,0.074,81.41679382324219
4.01,0.8176,0.3999,-0.4177,0.092,81.41679382324219
4.06,0.8212,0.3999,-0.4213,0.074,81.41679382324219
4.11,0.8251,0.3999,-0.4252,0.078,81.41679382324219
4.16,0.8281,0.3999,-0.4282,0.078,81.41679382324219
4.21,0.831,0.3999,-0.4311,0.074,81.41679382324219
4.26,0.833,0.3999,-0.4331,0.074,81.41679382324219
4.31,0.8341,0.3999,-0.4342,0.072,82.91679382324219
4.36,0.8376,0.3999,-0.4377,0.07,82.91679382324219
4.41,0.8413,0.3999,-0.4414,0.07,82.91679382324219
4.46,0.8441,0.3999,-0.4442,0.06,82.91679382324219
4.51,0.8462,0.3999,-0.4463,0.058,82.91679382324219
4.56,0.8472,0.3999,-0.4473,0.056,82.91679382324219
4.61,0.8474,0.3999,-0.4475,0.042,82.91679382324219
4.66,0.8498,0.3999,-0.4499,0.042,82.91679382324219
4.71,0.8498,0.3999,-0.4499,0.042,82.91679382324219
4.76,0.8498,0.3999,-0.4499,0.042,82.91679382324219
4.81,0.8498,0.3999,-0.4499,0.02,82.91679382324219
4.86,0.8498,0.3999,-0.4499,0.004,82.91679382324219
4.91,0.8498,0.3999,-0.4499,0.0,82.91679382324219
4.96,0.8498,0.3999,-0.4499,0.0,82.91679382324219
5.01,0.8498,0.3999,-0.4499,0.0,82.91679382324219
5.06,0.8498,0.3999,-0.4499,0.0,82.91679382324219
5.11,0.8484,0.3999,-0.4485,0.0,82.91679382324219
5.16,0.8472,0.3999,-0.4473,0.0,82.91679382324219
5.21,0.846,0.3999,-0.4461,0.0,82.91679382324219
5.26,0.8448,0.3999,-0.4449,0.0,82.91679382324219
5.31,0.8436,0.3999,-0.4437,-0.024,81.41679382324219
5.36,0.8422,0.3999,-0.4423,-0.024,81.41679382324219
5.41,0.8415,0.3999,-0.4416,-0.024,81.41679382324219
5.46,0.8399,0.3999,-0.44,-0.024,81.41679382324219
5.51,0.8394,0.3999,-0.4395,-0.024,81.41679382324219
5.56,0.8388,0.3999,-0.4389,-0.024,81.41679382324219
5.61,0.8373,0.3999,-0.4374,-0.024,81.41679382324219
5.66,0.8372,0.3999,-0.4373,-0.024,81.41679382324219
5.71,0.8361,0.3999,-0.4362,-0.022,81.41679382324219
5.76,0.8354,0.3999,-0.4355,-0.014,81.41679382324219
