time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
0.352,0.849,0.3883,-0.4607,0.0
0.401,0.8491,0.3883,-0.4608,0.002
0.451,0.849,0.3883,-0.4607,0.0
0.501,0.849,0.3883,-0.4607,0.0
0.551,0.849,0.3883,-0.4607,0.0
0.601,0.849,0.3883,-0.4607,0.0
0.651,0.849,0.3883,-0.4607,0.0
0.701,0.849,0.3883,-0.4607,0.0
0.751,0.8489,0.3883,-0.4606,0.0
0.801,0.849,0.3883,-0.4607,0.0
0.851,0.849,0.3883,-0.4607,0.0
0.901,0.849,0.3883,-0.4607,0.0
0.951,0.8489,0.3883,-0.4606,0.0
1.001,0.8489,0.3883,-0.4606,0.0
1.051,0.8489,0.3883,-0.4606,0.0
1.101,0.8489,0.3883,-0.4606,0.0
1.151,0.8489,0.3883,-0.4606,0.0
1.201,0.8489,0.3883,-0.4606,0.0
1.251,0.8489,0.3883,-0.4606,0.0
1.301,0.8489,0.3883,-0.4606,0.0
1.351,0.8489,0.3883,-0.4606,0.0
1.401,0.8488,0.3883,-0.4605,0.0
1.451,0.8489,0.3883,-0.4606,0.0
1.501,0.8489,0.3883,-0.4606,0.0
1.551,0.8489,0.3883,-0.4606,0.0
1.601,0.8489,0.3883,-0.4606,0.0
1.651,0.8489,0.3883,-0.4606,0.0
1.701,0.8489,0.3883,-0.4606,0.0
1.751,0.8489,0.3883,-0.4606,0.0
1.801,0.8489,0.3883,-0.4606,0.0
1.851,0.8489,0.3883,-0.4606,0.0
1.901,0.8489,0.3883,-0.4606,0.0
1.951,0.8489,0.3883,-0.4606,0.0
2.001,0.8489,0.3883,-0.4606,0.0
2.051,0.8489,0.3883,-0.4606,0.0
2.101,0.8489,0.3883,-0.4606,0.0
2.151,0.8489,0.3883,-0.4606,0.0
2.201,0.8489,0.3883,-0.4606,0.0
2.251,0.849,0.3883,-0.4607,0.0
2.301,0.849,0.3883,-0.4607,0.0
2.351,0.849,0.3883,-0.4607,0.0
2.401,0.849,0.3883,-0.4607,0.0
2.451,0.849,0.3883,-0.4607,0.0
2.501,0.849,0.3883,-0.4607,0.0
2.551,0.849,0.3883,-0.4607,0.0
2.601,0.849,0.3883,-0.4607,0.0
2.651,0.849,0.3883,-0.4607,0.0
2.701,0.849,0.3883,-0.4607,0.0
2.751,0.8489,0.3883,-0.4606,0.0
2.801,0.8489,0.3883,-0.4606,0.0
2.851,0.8489,0.3883,-0.4606,0.0
2.901,0.8489,0.3883,-0.4606,0.0
2.951,0.8489,0.3883,-0.4606,0.0
3.001,0.8489,0.3883,-0.4606,0.0
3.051,0.8489,0.3883,-0.4606,0.0
3.101,0.8489,0.3883,-0.4606,0.0
3.151,0.8488,0.3883,-0.4605,0.0
3.201,0.8487,0.3883,-0.4604,0.0
3.251,0.8488,0.3883,-0.4605,0.0
3.301,0.8488,0.3883,-0.4605,0.0
3.351,0.8488,0.3883,-0.4605,0.0
3.401,0.8488,0.3883,-0.4605,0.0
3.451,0.8488,0.3883,-0.4605,0.0
3.501,0.849,0.3883,-0.4607,0.0
3.551,0.849,0.3883,-0.4607,0.0
3.601,0.849,0.3883,-0.4607,0.0
3.651,0.849,0.3883,-0.4607,0.0
3.701,0.849,0.3883,-0.4607,0.0
3.751,0.849,0.3883,-0.4607,0.0
3.801,0.8488,0.3883,-0.4605,0.0
3.851,0.8488,0.3883,-0.4605,0.0
3.901,0.8488,0.3883,-0.4605,0.0
3.951,0.8488,0.3883,-0.4605,0.0
4.001,0.8488,0.3883,-0.4605,0.0
4.051,0.8488,0.3883,-0.4605,0.0
4.101,0.8488,0.3883,-0.4605,0.0
4.151,0.8488,0.3883,-0.4605,0.0
4.201,0.8488,0.3883,-0.4605,0.0
4.251,0.8488,0.3883,-0.4605,0.0
4.301,0.8488,0.3883,-0.4605,0.0
4.351,0.8488,0.3883,-0.4605,0.0
4.401,0.8488,0.3883,-0.4605,0.0
4.451,0.8489,0.3883,-0.4606,0.0
4.501,0.8489,0.3883,-0.4606,0.0
4.551,0.8489,0.3883,-0.4606,0.0
4.601,0.8489,0.3883,-0.4606,0.0
4.651,0.8489,0.3883,-0.4606,0.0
4.701,0.8489,0.3883,-0.4606,0.0
4.751,0.849,0.3883,-0.4607,0.0
4.801,0.849,0.3883,-0.4607,0.0
4.851,0.849,0.3883,-0.4607,0.0
4.901,0.849,0.3883,-0.4607,0.0
4.951,0.849,0.3883,-0.4607,0.0
5.001,0.8491,0.3883,-0.4608,0.0
5.051,0.8491,0.3883,-0.4608,0.0
5.101,0.8491,0.3883,-0.4608,0.0
5.151,0.8491,0.3883,-0.4608,0.0
5.201,0.8491,0.3883,-0.4608,0.0
5.251,0.8491,0.3883,-0.4608,0.0
5.301,0.849,0.3883,-0.4607,0.0
5.351,0.849,0.3883,-0.4607,0.0
5.401,0.849,0.3883,-0.4607,0.0
5.451,0.849,0.3883,-0.4607,0.0
5.501,0.8485,0.3883,-0.4602,0.0
5.551,0.8485,0.3883,-0.4602,0.0
5.601,0.8479,0.3883,-0.4596,0.0
5.651,0.8468,0.3883,-0.4585,0.0
5.701,0.8463,0.3883,-0.458,-0.002
5.751,0.8448,0.3883,-0.4565,-0.01
5.801,0.8433,0.3883,-0.455,-0.01
5.851,0.8429,0.3883,-0.4546,-0.01
5.901,0.841,0.3883,-0.4527,-0.012
5.951,0.8384,0.3883,-0.4501,-0.022
6.001,0.8381,0.3883,-0.4498,-0.022
6.051,0.835,0.3883,-0.4467,-0.03
6.101,0.8332,0.3883,-0.4449,-0.03
6.151,0.8318,0.3883,-0.4435,-0.03
6.201,0.8296,0.3883,-0.4413,-0.036
6.251,0.8263,0.3883,-0.438,-0.038
