time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
0.352,0.269,0.0,0.1415,0.5,0
0.401,0.269,0.0,0.1415,0.5,0
0.451,0.269,0.0,0.1412,0.5,0
0.501,0.269,0.0,0.1412,0.5,0
0.551,0.269,0.0,0.141,0.5,0
0.601,0.269,0.0,0.1412,0.5,0
0.651,0.269,0.0,0.1412,0.5,0
0.701,0.269,0.0,0.1412,0.5,0
0.751,0.269,0.0,0.1412,0.5,0
0.801,0.281,0.0,0.1415,0.5,0
0.851,0.269,0.0,0.1415,0.5,0
0.901,0.281,0.0,0.1415,0.5,0
0.951,0.269,0.0,0.1415,0.5,0
1.001,0.269,0.0,0.1415,0.5,0
1.051,0.269,0.0,0.1415,0.5,0
1.101,0.269,0.0,0.1412,0.5,0
1.151,0.269,0.0,0.1412,0.5,0
1.201,0.281,0.0,0.1412,0.5,0
1.251,0.269,0.0,0.1412,0.5,0
1.301,0.269,0.0,0.1412,0.5,0
1.351,0.281,0.0,0.1412,0.5,0
1.401,0.269,0.0,0.1411,0.5,0
1.451,0.281,0.0,0.1411,0.5,0
1.501,0.269,0.0,0.1411,0.5,0
1.551,0.256,0.0,0.1411,0.5,0
1.601,0.269,0.0,0.1411,0.5,0
1.651,0.269,0.0,0.1411,0.5,0
1.701,0.269,0.0,0.1411,0.5,0
1.751,0.281,0.0,0.1411,0.5,0
1.801,0.269,0.0,0.1411,0.5,0
1.851,0.281,0.0,0.1411,0.5,0
1.901,0.269,0.0,0.1411,0.5,0
1.951,0.269,0.0,0.1412,0.5,0
2.001,0.269,0.0,0.1412,0.5,0
2.051,0.269,0.0,0.1412,0.5,0
2.101,0.269,0.0,0.1415,0.5,0
2.151,0.269,0.0,0.1415,0.5,0
2.201,0.269,0.0,0.1415,0.5,0
2.251,0.269,0.0,0.1415,0.5,0
2.301,0.269,0.0,0.1415,0.5,0
2.351,0.269,0.0,0.1415,0.5,0
2.401,0.269,0.0,0.1415,0.5,0
2.451,0.269,0.0,0.1415,0.5,0
2.501,0.269,0.0,0.1413,0.5,0
2.551,0.269,0.0,0.1413,0.5,0
2.601,0.269,0.0,0.1413,0.5,0
2.651,0.269,0.0,0.1412,0.5,0
2.701,0.269,0.0,0.1412,0.5,0
2.751,0.269,0.0,0.1411,0.5,0
2.801,0.269,0.0,0.1411,0.5,0
2.851,0.269,0.0,0.1411,0.5,0
2.901,0.269,0.0,0.1409,0.5,0
2.951,0.269,0.0,0.1409,0.5,0
3.001,0.269,0.0,0.1409,0.5,0
3.051,0.269,0.0,0.1409,0.5,0
3.101,0.281,0.0,0.1409,0.5,0
3.151,0.269,0.0,0.1411,0.5,0
3.201,0.281,0.0,0.1411,0.5,0
3.251,0.269,0.0,0.1411,0.5,0
3.301,0.269,0.0,0.1412,0.5,0
3.351,0.269,0.0,0.1413,0.5,0
3.401,0.269,0.0,0.1413,0.5,0
3.451,0.269,0.0,0.1415,0.5,0
3.501,0.269,0.0,0.1415,0.5,0
3.551,0.269,0.0,0.1415,0.5,0
3.601,0.269,0.0,0.1415,0.5,0
3.651,0.256,0.0,0.1415,0.5,0
3.701,0.281,0.0,0.1415,0.5,0
3.751,0.269,0.0,0.1415,0.5,0
3.801,0.281,0.0,0.1415,0.5,0
3.851,0.269,0.0,0.1415,0.5,0
3.901,0.269,0.0,0.1412,0.5,0
3.951,0.269,0.0,0.141,0.5,0
4.001,0.269,0.0,0.141,0.5,0
4.051,0.269,0.0,0.141,0.5,0
4.101,0.269,0.0,0.141,0.5,0
4.151,0.269,0.0,0.141,0.5,0
4.201,0.269,0.0,0.141,0.5,0
4.251,0.269,0.0,0.141,0.5,0
4.301,0.269,0.0,0.141,0.5,0
4.351,0.269,0.0,0.141,0.5,0
4.401,0.269,0.0,0.141,0.5,0
4.451,0.269,0.0,0.141,0.5,0
4.501,0.281,0.0,0.141,0.5,0
4.551,0.269,0.0,0.1411,0.5,0
4.601,0.269,0.0,0.1412,0.5,-133
4.651,0.269,0.0,0.1412,0.5,-133
4.701,0.281,0.0,0.1413,0.5,-133
4.751,0.281,0.0,0.1413,0.5,-133
4.801,0.269,0.0,0.1413,0.5,-133
4.851,0.281,0.0,0.1413,0.5,-133
4.901,0.269,0.0,0.1413,0.5,-133
4.951,0.281,0.0,0.1413,0.5,-133
5.001,0.269,0.0,0.1413,0.5,-133
5.051,0.269,0.0,0.1413,0.5,-133
5.101,0.269,0.0,0.1413,0.5,-133
5.151,0.269,0.0,0.1413,0.5,-133
5.201,0.281,0.0,0.1412,0.5,-133
5.251,0.269,0.0,0.1412,0.5,-133
5.301,0.269,0.0,0.1412,0.5,-133
5.351,0.269,0.0,0.1412,0.5,-133
5.401,0.269,0.0,0.1411,0.5,-133
5.451,0.269,0.0,0.1411,0.5,-133
5.501,0.269,0.0,0.1411,0.5,-133
5.551,0.269,0.0,0.1411,0.5,-133
5.601,0.256,0.0,0.1411,0.5,-133
5.651,0.269,0.0,0.1411,0.5,-133
5.701,0.269,0.0,0.1411,0.5,-133
5.751,0.269,0.0,0.1411,0.5,-133
5.801,0.281,0.0,0.1412,0.5,-133
5.851,0.269,0.0,0.1412,0.5,-133
5.901,0.269,0.0,0.1412,0.5,-133
5.951,0.269,0.0,0.1413,0.5,-133
6.001,0.269,0.0,0.1412,0.5,-133
6.051,0.269,0.0,0.1412,0.5,-133
6.101,0.269,0.0,0.1412,0.5,-133
6.151,0.281,0.0,0.1412,0.5,-133
6.201,0.269,0.0,0.1412,0.5,-133
6.251,0.269,0.0,0.1412,0.5,-133
6.301,0.269,0.0,0.1412,0.5,-133
6.351,0.269,0.0,0.1412,0.5,-133
6.401,0.269,0.0,0.1412,0.5,-133
6.451,0.269,0.0,0.1412,0.5,-133
6.501,0.281,0.0,0.1411,0.5,-133
